52206,Florence Township,Benton County
52206,Fremont Township,Benton County
52207,Baldwin,Iowa
52208,Belle Plaine,Iowa
52208,Iowa Township,Benton County
52208,Kane Township,Benton County
52209,Blairstown,Iowa
52209,Eldorado Township,Benton County
52209,Leroy Township,Benton County
52209,Union Township,Benton County
52210,Brandon,Iowa
52211,Brooklyn,Iowa
52212,Center Junction,Iowa
52213,Center Point,Iowa
52213,Polk Township,Benton County
52214,Central City,Iowa
52215,Chelsea,Iowa
52216,Clarence,Iowa
52217,Clutier,Iowa
52218,Coggon,Iowa
52219,Prairieburg,Iowa
52220,Conroy,Iowa
52221,Guernsey,Iowa
52222,Deep River,Iowa
52223,Delhi,Iowa
52224,Dysart,Iowa
52224,Homer Township,Benton County
52224,Monroe Township,Benton County
52225,Elberon,Iowa
52227,Ely,Iowa
52228,Fairfax,Iowa
52229,Big Grove Township,Benton County
52229,Garrison,Iowa
52229,Jackson Township,Benton County
52231,Harper,Iowa
52232,Hartwick,Iowa
52233,Hiawatha,Iowa
52235,Hills,Iowa
52236,Homestead,Iowa
52237,Hopkinton,Iowa
52241,Coralville,Iowa
52246,University Heights,Iowa
52247,Kalona,Iowa
52248,Keota,Iowa
52249,Keystone,Iowa
52251,Ladora,Iowa
52253,Lisbon,Iowa
52254,Lost Nation,Iowa
52255,Lowden,Iowa
52257,Luzerne,Iowa
52301,Marengo,Iowa
52302,Marion,Iowa
52305,Martelle,Iowa
52306,Mechanicsville,Iowa
52308,Millersburg,Iowa
52309,Monmouth,Iowa
52310,Monticello,Iowa
52312,Morley,Iowa
52313,Mount Auburn,Iowa
52314,Mount Vernon,Iowa
52315,Eden Township,Benton County
52315,Newhall,Iowa
52316,North English,Iowa
52317,North Liberty,Iowa
52318,Norway,Iowa
52319,Oakdale,Iowa
52320,Olin,Iowa
52321,Onslow,Iowa
52322,Oxford,Iowa
52323,Oxford Junction,Iowa
52324,Canton Township,Benton County
52324,Palo,Iowa
52325,Parnell,Iowa
52326,Quasqueton,Iowa
52327,Riverside,Iowa
52328,Robins,Iowa
52329,Rowley,Iowa
52330,Ryan,Iowa
52332,Benton Township,Benton County
52332,Shellsburg,Iowa
52333,Solon,Iowa
52334,South Amana,Iowa
52335,Kinross,Iowa
52335,South English,Iowa
52336,Springville,Iowa
52337,Stanwood,Iowa
52338,Swisher,Iowa
52339,Tama,Iowa
52340,Tiffin,Iowa
52341,Toddville,Iowa
52342,Toledo,Iowa
52344,Troy Mills,Iowa
52345,Urbana,Iowa
52346,Van Horne,Iowa
52347,Victor,Iowa
52348,Vining,Iowa
52349,Vinton,Iowa
52350,Viola,Iowa
52351,Walford,Iowa
52352,Walker,Iowa
52353,Washington,Iowa
52354,Watkins,Iowa
52355,Webster,Iowa
52356,Wellman,Iowa
52358,West Branch,Iowa
52359,West Chester,Iowa
52361,Williamsburg,Iowa
52362,Wyoming,Iowa
52400,Cedar Rapids,Iowa
52501,Ottumwa,Iowa
5250,Arlington,Vermont
5250,Sandgate,Vermont
5250,Sunderland,Vermont
5251,Dorset,Vermont
52530,Agency,Iowa
52531,Albia,Iowa
52533,Batavia,Iowa
52534,Beacon,Iowa
52535,Birmingham,Iowa
52536,Blakesburg,Iowa
52537,Bloomfield,Iowa
52540,Brighton,Iowa
52542,Cantril,Iowa
52544,Centerville,Iowa
52544,Numa,Iowa
52544,Rathbun,Iowa
52548,Chillicothe,Iowa
52549,Cincinnati,Iowa
52550,Delta,Iowa
52551,Douds,Iowa
52551,Leando,Iowa
52552,Drakesville,Iowa
52553,Eddyville,Iowa
52554,Eldon,Iowa
52555,Exline,Iowa
52556,Fairfield,Iowa
52556,Maharishi Vedic City,Iowa
5255,Manchester Center,Vermont
52560,Floris,Iowa
52561,Fremont,Iowa
52562,Hayesville,Iowa
52563,Hedrick,Iowa
52565,Keosauqua,Iowa
52565,Pittsburg,Van Buren County
52566,Kirkville,Iowa
52567,Libertyville,Iowa
52568,Martinsburg,Iowa
52569,Melrose,Iowa
52570,Milton,Iowa
52571,Moravia,Iowa
52572,Moulton,Iowa
52573,Mount Sterling,Iowa
52574,Mystic,Iowa
52576,Ollie,Iowa
52577,Oskaloosa,Iowa
5257,North Bennington,Vermont
52580,Packwood,Iowa
52581,Plano,Iowa
52583,Promise City,Iowa
52584,Pulaski,Iowa
52585,Richland,Iowa
52586,Rose Hill,Iowa
52588,Selma,Iowa
52590,Seymour,Iowa
52591,Sigourney,Iowa
52593,Udell,Iowa
52594,Unionville,Iowa
52595,University Park,Iowa
52601,Burlington,Iowa
52619,Argyle,Iowa
52619,New Boston,Iowa
5261,Pownal,Vermont
52620,Bonaparte,Iowa
52621,Crawfordsville,Iowa
52623,Danville,Iowa
52624,Denmark,Iowa
52625,Donnellson,Iowa
52625,Franklin,Iowa
52626,Farmington,Iowa
52627,Fort Madison,Iowa
5262,Shaftsbury,Vermont
5262,South Shaftsbury,Vermont
52630,Hillsboro,Iowa
52631,Houghton,Iowa
52632,Keokuk,Iowa
52635,Lockridge,Iowa
52637,Kingston,Iowa
52637,Mediapolis,Iowa
52638,Middletown,Iowa
52639,Montrose,Iowa
52640,Morning Sun,Iowa
52641,Mount Pleasant,Iowa
52642,Rome,Iowa
52644,Mount Union,Iowa
52645,New London,Iowa
52646,Oakville,Iowa
52647,Olds,Iowa
52649,Salem,Iowa
52650,Sperry,Iowa
52651,Stockport,Iowa
52652,Swedesburg,Iowa
52653,Wapello,Iowa
52654,Coppock,Iowa
52654,Wayland,Iowa
52655,West Burlington,Iowa
52656,West Point,Iowa
52658,Wever,Iowa
52659,Winfield,Iowa
52701,Andover,Iowa
52720,Atalissa,Iowa
52721,Bennett,Iowa
52722,Riverdale,Iowa
52726,Blue Grass,Iowa
52727,Bryant,Iowa
52728,Buffalo,Iowa
52729,Calamus,Iowa
52731,Charlotte,Iowa
52732,Clinton,Iowa
52732,Elvira,Iowa
52737,Columbus City,Iowa
52738,Columbus Junction,Iowa
52738,Cotter,Iowa
52738,Fredonia,Iowa
52739,Conesville,Iowa
52742,DeWitt,Iowa
52745,Dixon,Iowa
52746,Donahue,Iowa
52747,Durant,Iowa
52748,Eldridge,Iowa
52748,Park View,Iowa
52749,Fruitland,Iowa
52750,Goose Lake,Iowa
52751,Grand Mound,Iowa
52752,Grandview,Iowa
52753,Le Claire,Iowa
52754,Letts,Iowa
52755,Lone Tree,Iowa
52756,Long Grove,Iowa
52757,Low Moor,Iowa
52758,McCausland,Iowa
52760,Moscow,Iowa
52765,New Liberty,Iowa
52766,Nichols,Iowa
52768,Princeton,Iowa
52769,Stockton,Iowa
52771,Teeds Grove,Iowa
52772,Tipton,Iowa
52773,Maysville,Iowa
52773,Walcott,Iowa
52774,Welton,Iowa
52776,West Liberty,Iowa
52777,Toronto,Iowa
52777,Wheatland,Iowa
52778,Wilton,Iowa
52801,Davenport,Iowa
52,Hazel Run,Minnesota
5301,Brattleboro,Vermont
5301,Dummerston,Vermont
5301,Guilford,Vermont
5301,West Brattleboro,Vermont
53031,Hingham,Wisconsin
53064,North Lake,Wisconsin
53081,Sheboygan,Wisconsin
53088,Stockbridge,Wisconsin
53092,Mequon,Wisconsin
53102,Benet Lake,Wisconsin
53105,Burlington,Wisconsin
53109,Camp Lake,Wisconsin
53139,Dover,Racine County
53139,Kansasville,Wisconsin
53179,Trevor,Wisconsin
5340,Winhall,Vermont
5342,Jacksonville,Vermont
5343,Jamaica,Vermont
5344,Marlboro,Vermont
5345,Brookline,Vermont
5345,Newfane,Vermont
5346,Putney,Vermont
5350,Readsboro,Vermont
5352,Stamford,Vermont
53530,Darlington,Wisconsin
53535,Edmund,Wisconsin
5353,Townshend,Vermont
53542,Hanover,Wisconsin
53542,Lone Pine,California
5354,Vernon,Vermont
53559,Marshall,Dane County
5355,Wardsboro,Vermont
53586,Shullsburg,Wisconsin
5358,Halifax,Vermont
53593,Verona,Wisconsin
53599,Woodford,Wisconsin
5359,Windham,Vermont
5360,Stratton,Vermont
5361,Whitingham,Vermont
5363,Wilmington,Vermont
53805,Boscobel,Wisconsin
53916,South Beaver Dam,Wisconsin
53927,Dellwood,Adams County
53936,Grand Marsh,Wisconsin
53937,Hill Point,Wisconsin
53940,Lake Delton,Wisconsin
53949,Montello,Wisconsin
53963,Waupun,Wisconsin
54003,Beldenville,Wisconsin
54006,Cushing,Wisconsin
54016,Burkhardt,Wisconsin
54016,Hudson,Wisconsin
54016,North Hudson,Wisconsin
54017,Boardman,Wisconsin
5401,Burlington,Vermont
54020,Osceola,Wisconsin
5403,South Burlington,Vermont
5404,Winooski,Vermont
54082,Houlton,Wisconsin
54123,Forest Junction,Wisconsin
54137,Krakow,Wisconsin
54151,Niagara,Wisconsin
54153,Oconto,Wisconsin
54182,Zachow,Wisconsin
54217,Dyckesville,Wisconsin
54226,Maplewood,Wisconsin
5439,Colchester,Vermont
54410,Bethel,Wisconsin
54413,Babcock,Wisconsin
54418,Bryant,Wisconsin
5441,Bakersfield,Vermont
54420,Chili,Wisconsin
54424,Deerbrook,Wisconsin
54424,Kempster,Wisconsin
5442,Belvidere,Vermont
54430,Elton,Wisconsin
54432,Galloway,Wisconsin
54433,Gilman,Taylor County
54435,Gleason,Wisconsin
54439,Hannibal,Wisconsin
5443,Bristol,Vermont
5443,Lincoln,Vermont
54442,Irma,Wisconsin
5444,Cambridge,Vermont
54451,Medford,Wisconsin
54452,Merrill,Wisconsin
54457,Nekoosa,Wisconsin
5445,Charlotte,Vermont
54462,Pearson,Wisconsin
54463,Pelican Lake,Wisconsin
54464,Phlox,Wisconsin
54465,Pickerel,Wisconsin
5447,Berkshire,Vermont
54485,Summit Lake,Wisconsin
54488,Unity,Wisconsin
54491,Lily,Wisconsin
54493,Willard,Clark County
5450,Enosburg Falls,Vermont
5450,Enosburgh,Vermont
54517,Clam Lake,Wisconsin
5451,Essex Junction,Vermont
5451,Essex,Vermont
54527,Glidden,Wisconsin
54529,Harshaw,Wisconsin
54532,Heafford Junction,Wisconsin
54536,Iron Belt,Wisconsin
54543,McNaughton,Wisconsin
5454,Fairfax,Vermont
5454,Georgia,Vermont
5455,Fairfield,Vermont
54561,Star Lake,Wisconsin
54562,Three Lakes,Wisconsin
54564,Tripoli,Wisconsin
54565,Upson,Wisconsin
5456,Ferrisburgh,Vermont
5457,Franklin,Vermont
5458,Grand Isle,Vermont
5459,Highgate,Vermont
54613,Big Flats,Wisconsin
5461,Hinesburg,Vermont
5462,Huntington,Vermont
5463,Isle La Motte,Grand Isle County
54641,Mather,Wisconsin
54645,Fairview,Wisconsin
5464,Jeffersonville,Vermont
54658,Stoddard,Wisconsin
54660,Tomah,Wisconsin
54665,Viroqua,Wisconsin
5468,Milton,Vermont
5469,Monkton,Vermont
5470,Montgomery,Vermont
54722,Augusta,Wisconsin
5472,New Haven,Vermont
54738,Eleva,Wisconsin
54745,Holcombe,Wisconsin
54746,Humbird,Wisconsin
54748,Jim Falls,Wisconsin
5474,North Hero,Vermont
5476,Richford,Vermont
5477,Richmond,Vermont
54813,Barronett,Barron County
54814,Bayfield,Wisconsin
54818,Brill,Wisconsin
54820,Brule,Wisconsin
54821,Cable,Wisconsin
54826,Comstock,Wisconsin
5482,Shelburne,Vermont
54830,Yellow Lake,Wisconsin
54832,Drummond,Wisconsin
54836,Foxboro,Wisconsin
54836,Summit,Douglas County
54839,Grandview,Wisconsin
54839,Grand View,Wisconsin
5483,Sheldon,Vermont
54843,Hayward,Wisconsin
54845,Hertel,Wisconsin
54846,High Bridge,Wisconsin
54847,Iron River,Wisconsin
54848,Ladysmith,Wisconsin
54854,Maple,Wisconsin
54856,Delta,Wisconsin
54856,Mason,Wisconsin
54857,Mikana,Wisconsin
54864,Lakeside,Wisconsin
54864,Poplar,Wisconsin
5486,South Hero,Vermont
5487,Starksboro,Vermont
54880,Superior,Wisconsin
54890,Wascott,Wisconsin
5489,Underhill,Vermont
5491,Addison,Vermont
5491,Panton,Vermont
5491,Vergennes,Vermont
5491,Waltham,Vermont
54922,Bear Creek,Outagamie County
5492,Waterville,Vermont
5494,Westford,Vermont
54950,Buckbee,Wisconsin
54956,Neenah,Wisconsin
5495,Williston,Vermont
54964,Pickett,Wisconsin
54969,Readfield,Wisconsin
54981,Cobb Town,Wisconsin
54981,Rural,Wisconsin
54981,Sheridan,Waupaca County
54981,Waupaca,Wisconsin
54983,Weyauwega,Wisconsin
55001,Afton,Minnesota
55002,Center City,Minnesota
55003,Bayport,Minnesota
55003,Baytown Township,Washington County
55005,Bethel,Minnesota
55005,East Bethel,Minnesota
55005,Linwood Township,Anoka County
55006,Braham,Minnesota
55007,Brook Park,Minnesota
55007,Brook Park Township,Pine County
55008,Cambridge,Minnesota
55008,Cambridge Township,Isanti County
55009,Cannon Falls,Minnesota
55009,Cannon Falls Township,Goodhue County
55010,Castle Rock,Minnesota
55010,Castle Rock Township,Dakota County
55011,Oak Grove,Minnesota
55012,Almelund,Minnesota
55012,Chisago Lake Township,Chisago County
55013,Chisago City,Minnesota
55014,Blaine,Minnesota
55014,Circle Pines,Minnesota
55014,Lexington,Minnesota
55014,Lino Lakes,Minnesota
55017,Dalbo Township,Isanti County
55018,Dennison,Minnesota
55018,Stanton Township,Goodhue County
55019,Dundas,Minnesota
55020,Elko,Minnesota
55021,Faribault,Minnesota
55021,Ruskin,Minnesota
55024,Farmington,Minnesota
55025,Columbus,Minnesota
55025,Forest Lake,Minnesota
55025,Forest Lake Township,Washington County
55026,Frontenac,Minnesota
55027,Goodhue,Minnesota
55027,Goodhue Township,Goodhue County
55031,Hampton,Minnesota
55031,Hampton Township,Dakota County
55032,Harris,Minnesota
55033,Hastings,Minnesota
55036,Henriette,Minnesota
55037,Hinckley,Minnesota
55037,Hinckley Township,Pine County
55038,Centerville,Minnesota
55038,Hugo,Minnesota
55040,Isanti Township,Isanti County
55041,Lake City,Minnesota
55042,Lake Elmo,Minnesota
55042,Oakdale,Minnesota
55043,Lakeland,Minnesota
55043,Lakeland Shores,Minnesota
55044,Lakeville,Minnesota
55045,Lindstrom,Minnesota
55046,Lonsdale,Minnesota
55049,Deerfield Township,Steele County
55049,Medford,Minnesota
55049,Medford Township,Steele County
55051,Brunswick Township,Kanabec County
55051,Knife Lake Township,Kanabec County
55051,Mora,Minnesota
55051,Quamba,Minnesota
55052,Morristown,Minnesota
55052,Morristown Township,Rice County
55053,Nerstrand,Minnesota
55053,Wheeling Township,Rice County
55054,New Market,Minnesota
55054,New Market Township,Scott County
55055,Newport,Minnesota
55056,North Branch,Minnesota
55056,Sunrise Township,Chisago County
55057,Northfield,Minnesota
55057,Northfield Township,Rice County
55057,Waterford,Minnesota
55060,Havana Township,Steele County
55060,Owatonna,Minnesota
55060,Owatonna Township,Steele County
55063,Chengwatana Township,Pine County
55063,Pine City,Minnesota
55063,Pine City Township,Pine County
55065,Randolph,Minnesota
55065,Randolph Township,Dakota County
55066,Red Wing,Minnesota
55067,Rock Creek,Minnesota
55068,Rosemount,Minnesota
55069,Rush City,Minnesota
5507055398,Stanford Township,Isanti County
55071,Grey Cloud Island Township,Washington County
55072,Danforth Township,Pine County
55072,Dell Grove Township,Pine County
55072,Sandstone,Minnesota
55072,Sandstone Township,Pine County
55073,Scandia,Minnesota
55074,Franconia Township,Chisago County
55074,Shafer,Minnesota
55074,Shafer Township,Chisago County
55076,Inver Grove Heights,Minnesota
55077,Sunfish Lake,Minnesota
55079,Lent Township,Chisago County
55079,Stacy,Minnesota
55080,Stanchfield Township,Isanti County
55082,Grant,Minnesota
55082,Oak Park Heights,Minnesota
55082,Stillwater,Minnesota
55082,Stillwater Township,Washington County
55082,West Lakeland Township,Washington County
55084,Taylors Falls,Minnesota
55085,Vermillion,Minnesota
55085,Vermillion Township,Dakota County
55087,Warsaw Township,Rice County
55088,Webster Township,Rice County
55089,Vasa Township,Goodhue County
55089,Welch Township,Minnesota
55090,Willernie,Minnesota
55092,Wyoming,Minnesota
55092,Wyoming Township,Chisago County
55101,Saint Paul,Minnesota
55106,Maplewood,Minnesota
55108,Falcon Heights,Minnesota
55108,Lauderdale,Minnesota
55109,Little Canada,Minnesota
55110,Bellaire,Minnesota
55110,Birchwood Village,Minnesota
55110,Dellwood,Minnesota
55110,Gem Lake,Minnesota
55110,Vadnais Heights,Minnesota
55110,White Bear Lake,Minnesota
55112,Arden Hills,Minnesota
55112,Mounds View,Minnesota
55112,New Brighton,Minnesota
55112,Roseville,Minnesota
55115,Mahtomedi,Minnesota
55115,Pine Springs,Minnesota
55118,Lilydale,Minnesota
55118,Mendota Heights,Minnesota
55121,Eagan,Minnesota
55124,Apple Valley,Minnesota
55125,Woodbury,Minnesota
55126,North Oaks,Minnesota
55126,Shoreview,Minnesota
55150,Mendota,Minnesota
55300,Orono,Minnesota
55301,Albertville,Minnesota
55301,Otsego,Minnesota
55302,Annandale,Minnesota
55303,Ramsey,Minnesota
55304,Ham Lake,Minnesota
55305,Hopkins,Minnesota
55305,Minnetonka,Minnesota
55306,Burnsville,Minnesota
55307,Arlington,Minnesota
55307,Arlington Township,Sibley County
55308,Becker,Minnesota
55308,Becker Township,Sherburne County
55309,Big Lake,Minnesota
55309,Big Lake Township,Sherburne County
55310,Bird Island,Minnesota
55310,Bird Island Township,Renville County
55311,Maple Grove,Minnesota
55311,Osseo,Minnesota
55312,Brownton,Minnesota
55313,Buffalo Township,Wright County
55314,Buffalo Lake,Minnesota
55315,Carver,Minnesota
55317,Chanhassen,Minnesota
55318,Chaska,Minnesota
55318,Chaska Township,Carver County
55319,Clear Lake,Minnesota
55319,Clear Lake Township,Sherburne County
55320,Clearwater,Minnesota
55320,Clearwater Township,Wright County
55321,Cokato,Minnesota
55321,Cokato Township,Wright County
55322,Cologne,Minnesota
55323,Crystal Bay,Minnesota
55324,Darwin,Minnesota
55324,Darwin Township,Meeker County
55325,Dassel,Minnesota
55325,Dassel Township,Meeker County
55325,Kingston,Minnesota
55325,Kingston Township,Meeker County
55327,Dayton,Minnesota
55328,Delano,Minnesota
55329,Eden Valley,Minnesota
55331,Deephaven,Minnesota
55331,Greenwood,Minnesota
55332,Fairfax,Minnesota
55333,Franklin,Minnesota
55334,Gaylord,Minnesota
55335,Gibbon,Minnesota
55336,Glencoe,Minnesota
55336,Glencoe Township,McLeod County
55338,Green Isle,Minnesota
55338,Green Isle Township,Sibley County
55339,Hamburg,Minnesota
55340,Corcoran,Minnesota
55340,Hamel,Minnesota
55340,Medina,Minnesota
55341,Hanover,Minnesota
55342,Hector,Minnesota
55342,Hector Township,Renville County
55349,Howard Lake,Minnesota
55350,Hutchinson Township,McLeod County
55352,Jordan,Minnesota
55353,Kimball,Minnesota
55354,Lester Prairie,Minnesota
55355,Litchfield,Minnesota
55355,Litchfield Township,Meeker County
55356,Long Lake,Minnesota
55357,Greenfield,Minnesota
55357,Independence,Minnesota
55358,Maple Lake,Minnesota
55358,Maple Lake Township,Wright County
55360,Mayer,Minnesota
55361,Minnetonka Beach,Minnesota
55363,Montrose,Minnesota
55366,New Auburn,Minnesota
55366,New Auburn Township,Sibley County
55367,New Germany,Minnesota
55368,Norwood Young America,Minnesota
55370,Plato,Minnesota
55371,Princeton,Minnesota
55371,Princeton Township,Mille Lacs County
55372,Prior Lake,Minnesota
55373,Rockford,Minnesota
55373,Rockford Township,Wright County
55374,Hassan Township,Hennepin County
55374,Rogers,Minnesota
55377,Santiago Township,Sherburne County
55379,Shakopee,Minnesota
55380,Silver Creek Township,Wright County
55380,Silver Creek,Wright County
55381,Silver Lake,Minnesota
55382,South Haven,Minnesota
55385,Stewart,Minnesota
55386,Victoria,Minnesota
55387,Waconia Township,Carver County
55388,Watertown,Minnesota
55388,Watertown Township,Carver County
55389,Watkins,Minnesota
55390,Waverly,Minnesota
55391,Wayzata,Minnesota
55391,Woodland,Minnesota
55395,Winsted,Minnesota
55395,Winsted Township,McLeod County
55396,Winthrop,Minnesota
55398,Zimmerman,Minnesota
55401,Minneapolis,Hennepin County
55410,Edina,Minnesota
55416,Golden Valley,Minnesota
55420,Bloomington,Minnesota
55421,Fridley,Minnesota
55421,Hilltop,Minnesota
55422,Crystal,Minnesota
55422,Robbinsdale,Minnesota
55423,Richfield,Minnesota
55427,New Hope,Minnesota
55428,Brooklyn Park,Minnesota
55432,Spring Lake Park,Minnesota
55433,Coon Rapids,Minnesota
55441,Medicine Lake,Minnesota
55441,Plymouth,Minnesota
55601,Beaver Bay,Minnesota
55601,Beaver Bay Township,Lake County
55602,Bassett,Minnesota
55602,Brimson,Minnesota
55604,Grand Marais,Minnesota
55604,Lutsen Township,Cook County
55613,Schroeder Township,Cook County
55614,Silver Bay,Minnesota
55615,Tofte Township,Cook County
55616,Two Harbors,Minnesota
55623,Eden Prairie,Minnesota
55703,Angora,Minnesota
55704,Askov,Minnesota
55704,Partridge Township,Pine County
55705,Aurora,Minnesota
55706,Babbitt,Minnesota
55707,Barnum,Minnesota
55707,Barnum Township,Carlton County
55707,Duesler,Minnesota
55707,Mahtowa,Minnesota
55707,Mahtowa Township,Carlton County
55707,Nemadji,Minnesota
55707,Scotts Corner,Minnesota
55707,Skelton Township,Carlton County
55708,Biwabik,Minnesota
55709,Bovey,Minnesota
55710,Britt,Minnesota
55712,Bruno,Minnesota
55712,Bruno Township,Pine County
55713,Buhl,Minnesota
55716,Calumet,Minnesota
55717,Canyon,Minnesota
55718,Atkinson,Minnesota
55718,Carlton,Minnesota
55718,Iverson,Minnesota
55718,Otter Creek,Minnesota
55719,Chisholm,Minnesota
55720,Sawyer,Minnesota
55720,Scanlon,Minnesota
55721,Cohasset,Minnesota
55722,Coleraine,Minnesota
55723,Bear River,Minnesota
55723,Cook,Minnesota
55726,Cromwell,Minnesota
55730,Grand Rapids,Minnesota
55730,Grand Rapids Township,Itasca County
55731,Burntside,Minnesota
55731,Ely,Minnesota
55733,Esko,Minnesota
55733,Harney,Minnesota
55734,Eveleth,Minnesota
55735,Bremen Township,Pine County
55735,Finlayson,Minnesota
55735,Finlayson Township,Pine County
55735,Pine Lake Township,Pine County
55735,Rutledge,Minnesota
55736,Floodwood,Minnesota
55741,Gilbert,Minnesota
55742,Goodland,Minnesota
55742,Goodland Township,Itasca County
55746,Hibbing,Minnesota
55748,Hill City,Minnesota
55749,Holyoke,Minnesota
55749,Holyoke Township,Carlton County
55749,Wrenshall,Minnesota
55749,Wrenshall Township,Carlton County
55750,Hoyt Lakes,Minnesota
55751,Iron Junction,Minnesota
55752,Jacobson,Minnesota
55753,Keewatin,Minnesota
55756,Kerrick,Minnesota
55756,Kerrick Township,Pine County
55757,Automba,Minnesota
55757,Kettle River,Minnesota
55758,Kinney,Minnesota
55760,Jevne Township,Aitkin County
55760,McGregor,Minnesota
55760,McGregor Township,Aitkin County
55760,Rice River Township,Aitkin County
55760,Salo Township,Aitkin County
55760,Shamrock Township,Aitkin County
55760,Spalding Township,Aitkin County
55760,Turner Township,Aitkin County
55764,Greenway Township,Itasca County
55764,Marble,Minnesota
55765,Meadowlands,Minnesota
55767,Moose Lake,Minnesota
55767,Moose Lake Township,Carlton County
55768,Mountain Iron,Minnesota
55769,Lone Pine Township,Itasca County
55769,Nashwauk,Minnesota
55769,Nashwauk Township,Itasca County
55771,Ash Lake,Minnesota
55771,Buyck,Minnesota
55771,Orr,Minnesota
55779,Burnett,Minnesota
55783,Sturgeon Lake,Minnesota
55783,Sturgeon Lake Township,Pine County
55785,Swatara,Minnesota
55786,Lawrence Township,Itasca County
55786,Taconite,Minnesota
55787,Balsam Township,Aitkin County
55787,Clark Township,Aitkin County
55787,Haugen Township,Aitkin County
55787,Tamarack,Minnesota
55790,Tower,Minnesota
55792,Virginia,Minnesota
55793,Warba,Minnesota
55795,Norman Township,Pine County
55795,Rutledge,Minnesota
55795,Willow River,Minnesota
55796,Winton,Minnesota
55797,Pleasant Valley,Minnesota
55798,Wright,Minnesota
55801,Duluth,Minnesota
55810,Proctor,Minnesota
55811,Hermantown,Minnesota
55901,Rochester,Minnesota
55901,Rochester Township,Olmsted County
55909,Adams,Minnesota
55909,Adams Township,Mower County
55910,Altura,Minnesota
55910,Elba,Minnesota
55910,Elba Township,Winona County
55910,Minneiska,Minnesota
55910,Norton Township,Winona County
55912,Austin Township,Mower County
55917,Blooming Prairie,Minnesota
55917,Blooming Prairie Township,Steele County
55917,Summit Township,Steele County
55918,Brownsdale,Minnesota
55918,Red Rock Township,Mower County
55919,Brownsville,Minnesota
55919,Brownsville Township,Houston County
55920,Byron,Minnesota
55921,Caledonia,Minnesota
55921,Caledonia Township,Houston County
55922,Canton,Minnesota
55922,Canton Township,Fillmore County
55923,Chatfield,Minnesota
55923,Chatfield Township,Fillmore County
55923,Pilot Mound Township,Fillmore County
55924,Claremont,Minnesota
55924,Claremont Township,Dodge County
55925,Dakota,Minnesota
55925,New Hartford Township,Winona County
55926,Dexter,Minnesota
55926,Dexter Township,Mower County
55927,Dodge Center,Minnesota
55927,Wasioja Township,Dodge County
55929,Dover,Minnesota
55929,Dover Township,Olmsted County
55931,Eitzen,Minnesota
55932,Elgin,Minnesota
55932,Elgin Township,Wabasha County
55933,Elkton,Minnesota
55934,Eyota,Minnesota
55934,Eyota Township,Olmsted County
55934,Viola Township,Olmsted County
55935,Fountain,Minnesota
55935,Fountain Township,Fillmore County
55936,Bennington Township,Mower County
55936,Frankford Township,Mower County
55936,Grand Meadow,Minnesota
55936,Grand Meadow Township,Mower County
55939,Harmony,Minnesota
55939,Harmony Township,Fillmore County
55940,Hayfield,Minnesota
55940,Hayfield Township,Dodge County
55941,Hokah,Minnesota
55941,Hokah Township,Houston County
55942,Homer Township,Winona County
55943,Houston,Minnesota
55944,Canisteo Township,Dodge County
55944,Kasson,Minnesota
55945,Kellogg,Minnesota
55946,Kenyon,Minnesota
55946,Kenyon Township,Goodhue County
55947,La Crescent,Minnesota
55947,La Crescent Township,Houston County
55949,Lanesboro,Minnesota
55949,Whalan,Minnesota
55951,Le Roy,Minnesota
55951,Le Roy Township,Mower County
55952,Lewiston,Minnesota
55953,Lyle Township,Mower County
55953,Nevada Township,Mower County
55954,Mabel,Minnesota
55955,Mantorville,Minnesota
55955,Mantorville Township,Dodge County
55956,Mazeppa,Minnesota
55956,Mazeppa Township,Wabasha County
55957,Millville,Minnesota
55959,Minnesota City,Minnesota
55960,Oronoco,Minnesota
55960,Oronoco Township,Olmsted County
55961,Ostrander,Minnesota
55962,Arendahl Township,Fillmore County
55962,Peterson,Minnesota
55963,Pine Island,Minnesota
55963,Pine Island Township,Goodhue County
55964,Plainview,Minnesota
55964,Plainview Township,Wabasha County
55965,Carimona Township,Fillmore County
55965,Preston,Minnesota
55965,Preston Township,Fillmore County
55967,Racine,Minnesota
55967,Racine Township,Mower County
55969,Rollingstone,Minnesota
55969,Rollingstone Township,Winona County
55970,Rose Creek,Minnesota
55971,Rushford,Minnesota
55972,Saratoga Township,Winona County
55973,Sargeant,Minnesota
55973,Sargeant Township,Mower County
55974,Spring Grove,Minnesota
55974,Spring Grove Township,Houston County
55975,Spring Valley,Minnesota
55975,Spring Valley Township,Fillmore County
55976,High Forest Township,Olmsted County
55976,Pleasant Grove Township,Olmsted County
55976,Stewartville,Minnesota
55977,Taopi,Minnesota
55979,Fremont Township,Winona County
55979,Utica,Minnesota
55979,Utica Township,Winona County
55981,Maple Springs,Minnesota
55981,Reads Landing,Minnesota
55981,Wabasha,Minnesota
55982,Waltham,Minnesota
55982,Waltham Township,Mower County
55983,Wanamingo,Minnesota
55983,Wanamingo Township,Goodhue County
55985,Concord Township,Dodge County
55985,West Concord,Minnesota
55987,Goodview,Minnesota
55987,Wilson Township,Winona County
55987,Winona,Minnesota
55987,Wiscoy Township,Winona County
55988,Stockton,Minnesota
55990,Fillmore Township,Fillmore County
55990,Wykoff,Minnesota
55991,Hammond,Minnesota
