La Varenne,Maine et Loire,49270 
Opdyke,Illinois,62872 
New Tripoli,Pennsylvania,18066 
Dongfang,Hainan,572600 
Santa Comba,Galicia,15841 
Delmont,New Jersey,8314 
Govindapuram,Kozhikode,673016 
Kollur,Udupi district,576220 
Azhikode,Kannur,670009 
Tannay,Switzerland,1295 
Alata,Corse du Sud,20167 
Dompierre,Vaud,1682 
Cieza,Murcia,30530 
Potrero Hill,San Francisco,941079411094124 
Tallmansville,West Virginia,26237 
Rock Cave,West Virginia,2621526234 
Rippon,West Virginia,25441 
Summit Point,West Virginia,25446 
Heaters,West Virginia,26627 
Tennerton,West Virginia,26201 
Oria,Apulia,72024 
Blue Mountain Lake,New York,12812 
Armatage,Minneapolis,5541055419 
Hangu,Pakistan,26190 
Big Run,Wetzel County,West Virginia,25651 
Garden Oaks,Houston,77018 
Halltown,West Virginia,25423 
Jamestown,West Virginia,85446 
Dommartin,Switzerland,1041 
Froideville,Switzerland,1055 
Colliers,West Virginia,26035 
Chevroux,Switzerland,1545 
Missy,Switzerland,1565 
Rossens,Vaud,1554 
Short Creek,West Virginia,26058 
Fisher,West Virginia,26818 
Mane,Alpes de Haute Provence,4300 
San Carlos,Uruguay,20400 
Sonepur,Bihar,841101 
Cappel,Moselle,57450 
Vendel,Ille et Vilaine,35140 
Hale,Minneapolis,55417 
Rougemont,North Carolina,27572 
West Fairview,Pennsylvania,17025 
Bullet,Switzerland,1452 
Bullet,Switzerland,1453 
Montana,Bulgaria,3400 
Montastruc,Lot et Garonne,47380 
Sea Ranch,California,95497 
Kratovo,Macedonia,1360 
Premier,Switzerland,1324 
Princes Street,Dunedin,9016 
Vanville,West Virginia,25401 
Baker,West Virginia,26801 
Cabins,West Virginia,26855 
Gondal,India,360311 
David,Kentucky,41616 
Millville,West Virginia,25432 
Jimtown,Randolph County,West Virginia,26257 
Old Fields,West Virginia,26845 
Sklithro,Florina,53075 
Ellsworth,Nebraska,69340 
Kamensk,Republic of Buryatia,671205 
Bandytown,West Virginia,25204 
Maple Springs,New York,14756 
Epanochori,Cephalonia,28100 
Swall Meadows,California,93514 
Stratos,Greece,30100 
Salvador,Bahia,40000 
Hyampom,California,96046 
New Ulm,Texas,78950 
La Salle,Vosges,88470 
Lost City,West Virginia,26810 
Lost River,West Virginia,26811 
Planaltina,Federal District,73300 
Kent Township,Warren County,Indiana,47993 
Little Richmond,North Carolina,28621 
Krishnanagar,Nadia,741101741102741120 
Maharajpur,Madhya Pradesh,471501 
De Haan,Belgium,84208421 
Carbondale,Indiana,47993 
Chatterton,Indiana,47975 
Bargen,Bern,3282 
Albion Center,New York,13303 
Stemmons Corridor,Dallas,752077523575247 
Fauna,Bloemfontein,9301 
Sobradinho,Federal District,73000 
Pie de la Cuesta,Guerrero,39300 
Devore,California,92407 
Yale,Washington,98603 
Cascadia,Oregon,97329 
Urzhum,Urzhumsky District,Kirov Oblast,613530613531 
Moray Place,Dunedin,9016 
Sada,Mayotte,97640 
Kashipur,Uttarakhand,244713 
Giove,Umbria,5024 
Hans,Marne,51800 
Cotton Center,Texas,79021 
Foster,Indiana,47993 
Green Hill,Indiana,47970 
Hedrick,Indiana,47993 
Independence,Indiana,47993 
Johnsonville,Indiana,47993 
Judyville,Indiana,47993 
Kramer,Indiana,47993 
Marshfield,Indiana,47993 
Pence,Indiana,47993 
Stewart,Indiana,47993 
Rainsville,Indiana,47993 
Tab,Indiana,47993 
Simon,West Virginia,24882 
Winthrop,Indiana,47993 
North Rose,New York,14516 
Rossens,Fribourg,1728 
Dompierre,Fribourg,1563 
South Broadway,Cleveland,44105 
Crescent Valley,Nevada,89821 
Avalon Park,Florida,32828 
Ersa,Haute Corse,20275 
Kew Gardens Hills,Queens,11367 
Vanzant,Missouri,65768 
Drury,Missouri,65638 
Brushyknob,Missouri,65621 
Smallett,Missouri,65750 
Begur,Bangalore,560068 
Rong,Norway,5337 
Wynberg,Cape Town,7800 
Bay Village,Boston,2116 
Algoma,West Virginia,24807 
Asco,West Virginia,24809 
Ashland,West Virginia,24868 
Avondale,McDowell County,West Virginia,24811 
Bartley,West Virginia,24813 
Capels,West Virginia,24820 
Eckman,West Virginia,24829 
English,West Virginia,24832 
Vivo,Limpopo,924 
Vathy,Samos,83100 
Kovur,Nellore,524137 
Auriesville,New York,12016 
Kirkwood,Eastern Cape,6120 
Sweetwater,New Jersey,8037 
Sanson,New Zealand,4479 
Cuon,Maine et Loire,49150 
Fishtail,Montana,59028 
Tasiusaq,Kujalleq,3922 
Tasiusaq,Qaasuitsup,3962 
Attu,Greenland,3955 
Columbia Township,Lorain County,Ohio,44028 
Salavat,Russia,453250 
Santoshpur,Kolkata,700075 
Kozmodemyansk,Mari El Republic,425350425352 
French Creek,West Virginia,26218 
Ballots,Mayenne,53350 
Kimbrough,Alabama,3672236769 
Snezhnogorsk,Murmansk Oblast,184682184683 
Proletarsk,Rostov Oblast,347540 
Pochep,Bryansk Oblast,243400243402243456 
Lyskovo,Nizhny Novgorod Oblast,606210 
Rossosh,Rossoshansky District,Voronezh Oblast,9223372036854775807 
Liski,Voronezh Oblast,397900 
Pizzo,Calabria,89812 
Cherdyn,Perm Krai,618601618603 
Gorbatov,Nizhny Novgorod Oblast,606125 
Yuryevets,Ivanovo Oblast,155450155452155456 
Copenhagen,Louisiana,71418 
Salas,Asturias,33860 
Kyburg,Zurich,8314 
Rabbit Hash,Kentucky,41005 
Krasnoznamensk,Moscow Oblast,143090 
Baoshan,Yunnan,678000 
Nazareth,Tamil Nadu,628617 
Goryachy Klyuch,Krasnodar Krai,353290 
Uneeda,West Virginia,25205 
Ampelokipoi,Thessaloniki,5612156123 
Bedias,Texas,77831 
Pine Level,Autauga County,Alabama,360673606636022 
Latham,New York,12110 
Mons,Var,83440 
Nova,Hungary,8948 
Callas,Var,83830 
Dunlow,West Virginia,25511 
Olmsted Township,Cuyahoga County,Ohio,44138 
Chagrin Falls Township,Cuyahoga County,Ohio,44022 
Caspar,California,95420 
Glenmont,New York,12077 
Mascara,Algeria,29000 
Ampang,Kuala Lumpur,68 
Somerton,Philadelphia,19116 
Ben Wheeler,Texas,75754 
Riparius,New York,12862 
Tanur,India,676302 
Fengcheng,Jiangxi,331100 
Creil,Flevoland,8312 
Berg,Valkenburg,6325 
Field,Minneapolis,9223372036854775807 
Audubon Park,Minneapolis,55418 
Bancroft,Minneapolis,55407 
Ell,Netherlands,6010 
Mechelen,Netherlands,6280 
Afferden,Limburg,5851 
Bonito,Campania,83032 
Horn,Netherlands,6085 
Aksu,Isparta,32510 
El Marsa,Algiers,16111 
Government District,Dallas,7520175202 
Convention Center District,Dallas,75202 
City Center District,Dallas,7520175202 
Lizard Lick,North Carolina,27591 
Hassa,Hatay,31710 
Pazar,Rize,53 
Dazhou,Sichuan,635000 
Smithville,Atlantic County,New Jersey,820108205 
Santa Margarita,California,93453 
Santa Ysabel,California,92070 
Clanwilliam,Western Cape,8135 
Joseph City,Arizona,86032 
Windsor,Kentucky,42565 
Newtown,Connecticut,6470 
Elst,Utrecht,3921 
Olsberg,Aargau,4305 
Shavertown,Pennsylvania,18708 
Hartsel,Colorado,80449 
Trucksville,Pennsylvania,18708 
Bucak,Burdur,15300 
Etna,New Hampshire,3750 
Akyaka,Kars,36 
Mesudiye,Ordu,52 
Kumru,Ordu,52 
Ulubey,Ordu,52 
Leland,Norway,8890 
Ramsund,Norway,9442 
Derik,Turkey,47800 
Evren,Ankara,6 
Kalecik,Ankara,6 
Karatay,Konya,42 
Konak,Izmir,35 
Marmora,New Jersey,8223 
Aquila,Switzerland,6719 
Khewra,Punjab,49060 
Overberg,Netherlands,3959 
Sincan,Ankara,6930 
Sorgun,Yozgat,66 
Tutak,Turkey,4700 
Baudrecourt,Moselle,57580 
Colchester Hunt,Virginia,22030 
Sanare,Venezuela,3018 
Olema,California,94950 
Jizhou,Hebei,53200 
Preston,Washington,98027 
Longbranch,Washington,98351 
Boyds,Washington,99107 
Ariel,Washington,98603 
Carrolls,Washington,98626 
Ryderwood,Washington,98581 
Tanis,Manche,50170 
Gopalganj,Bihar,841428 
Saint Louis,Oregon,9707197026 
Lavardin,Loir et Cher,41800 
Trones,Verdal,7650 
Matara,Sri Lanka,81 
Bruneau,Idaho,83604 
Silver Lake,Washington,98645 
Lapeyrouse,Ain,1330 
Relevant,Ain,1990 
Saint Marcel,Ain,1390 
Servas,Ain,1960 
Lent,Ain,1240 
Forest City,Minnesota,55355 
Berg,Nordland,8920 
Smila,Ukraine,20700 
Naklo,Naklo,4202 
Frogner,Akershus,2016 
Myklebost,Vanylven,6140 
Clarksboro,New Jersey,8020 
Somis,California,93066 
Valley City,Ohio,44280 
Randa,Switzerland,3928 
Sparks,Maryland,21152 
Boght Corners,New York,12047 
Moen,Troms,9321 
Yoder,Kansas,67585 
Midway,North Carolina,271072712727295 
Southmont,North Carolina,27351 
Churchland,North Carolina,2729927292 
Ig,Ig,1292 
Yongkang,Zhejiang,321300 
Neponsit,Queens,11694 
Goshen,New Jersey,8210 
Bozkurt,Denizli,20 
Soma,Manisa,45500 
Kula,Manisa,45 
Grov,Troms,9446 
Grov,Sogn og Fjordane,6900 
Skjold,Troms,9334 
Caresana,Piedmont,13010 
Crescent Station,New York,12047 
Dunsbach Ferry,New York,12047 
Nikita,Crimea,9864898649 
Volosovo,Volosovsky District,Leningrad Oblast,187844188410188448 
Verdoy,New York,12110 
Guilderland Center,New York,12085 
Maldonado,Uruguay,20000 
Middlebush,New Jersey,8873 
Francisco I Madero,Coahuila,27900 
San Cono,Catania,95040 
Aerodrom,Kragujevac,34000 
Lake Sherwood,California,91361 
Nerva,Spain,21670 
Nieuwebrug,North Holland,2141 
Sainte Marie,Martinique,97230 
Belogorsk,Amur Oblast,9223372036854775807 
Las Piedras,Uruguay,90200 
Sergeantsville,New Jersey,8559 
Lakeside Apartments District,Oakland,California,94612 
Saint Gratien,Val d Oise,95210 
Vestbygda,Nordland,8412 
Westcliff,Gauteng,2193 
Paskenta,California,96074 
Brezovica,Kosovo,38157 
Flers,Somme,80360 
Kotel,Bulgaria,8970 
Vesly,Manche,50430 
Guarda,Switzerland,7545 
Beets,Netherlands,1475 
Warder,Netherlands,1473 
Zuni,Virginia,23898 
Ridder,Kazakhstan,71300 
Pedricktown,New Jersey,8067 
Auburn,New Jersey,8085 
Howe,Indiana,46746 
Sirsi,Karnataka,5814 
Sivagiri,Kerala,695141 
Bixby Knolls,Long Beach,California,90807 
Thistle,Utah,84629 
University Heights,San Diego,92116 
Kalamos,Attica,19017 
Westbrookville,New York,12785 
Chapar,Dhubri,783371 
Talvik,Norway,9540 
Jesmond Dene,California,92026 
Hawthorne,Philadelphia,19147 
Newlands,Gauteng,2092 
Pittsburg,Kentucky,40755 
Pittsburg,Oregon,97064 
Pittsburg,Utah,84750 
Magnolia Springs,Alabama,36555 
Pittsburg,Indiana,46923 
Pittsburg,Van Buren County,Iowa,52565 
Telegraph Hill,San Francisco,9413394111 
Marsac,Tarn et Garonne,82120 
Maubec,Tarn et Garonne,82500 
Montesquieu,Tarn et Garonne,82200 
Mountain Park,North Carolina,28676 
Lacs,Indre,36400 
Danyang,Jiangsu,2123 
Fougerolles,Indre,36230 
Gournay,Indre,36230 
Blawenburg,New Jersey,8504 
Lignerolles,Indre,36160 
Corcoran,Minneapolis,5540655407 
Tendu,Indre,36200 
Constantia,Cape Town,7806 
Chelles,Oise,60350 
Us,Val d Oise,95450 
Midland,Virginia,22728 
Glencliff,New Hampshire,3238 
Brahmapur,West Bengal,700096 
Star Junction,Pennsylvania,15482 
Pommiers,Indre,36190 
Kuvshinovo,Kuvshinovsky District,Tver Oblast,172110 
Poya,New Caledonia,98827 
Thio,New Caledonia,98829 
Minford,Ohio,45653 
Helendale,California,92342 
Johnson Valley,California,92285 
Hub,Balochistan,90250 
Kastania,Pieria,60061 
Sande,Sogn og Fjordane,6973 
Skei,Sogn og Fjordane,6843 
Flo,Norway,6783 
Dale,Sogn og Fjordane,6963 
Lexy,Meurthe et Moselle,54720 
Zelenogorsk,Krasnoyarsk Krai,663690 
Lesnoy,Sverdlovsk Oblast,624200 
Krasnoznamensk,Kaliningrad Oblast,238730 
Forst,Switzerland,3636 
Tarapur,Maharashtra,401504401506 
Salem,Virginia Beach,Virginia,2345623464 
Greenwell Springs,Louisiana,70739 
Lagoa,Algarve,8401 
Gurk,Carinthia,9342 
Tut,Turkey,2350 
Kamenica,Kosovo,62000 
Maheshpur,Lakhisarai district,811112 
Alle,Switzerland,2942 
Andorra,Philadelphia,19128 
Bure,Switzerland,2915 
Boncourt,Switzerland,2926 
Charmoille,Switzerland,2947 
Corban,Switzerland,2826 
Aurel,Vaucluse,84390 
Poonch district,India,185101 
Slantsy,Leningrad Oblast,188560188561188576 
Lalgarh,Rajasthan,331518 
Kalwa,Rajasthan,341502 
Kalwa,Rajasthan,341502 
Agoura,California,91301 
Nicosia,Sicily,94014 
Agios Nikolaos,Chalkidiki,63078 
Maurepas,Yvelines,78310 
Limay,Yvelines,78520 
Grandfontaine,Switzerland,2908 
Montfaucon,Switzerland,2362 
Rocourt,Jura,2907 
Vermes,Switzerland,2829 
Vicques,Switzerland,2824 
Warta,Poland,98 
Marines,Val d Oise,95640 
Lipno,Lipno County,87 
El Hatillo Municipality,Venezuela,1083 
Big Rock,Illinois,60511 
Kaneville,Illinois,60144 
North Vernon,Indiana,47265 
Cave,New Zealand,7930 
Kenwood,California,95409 
Statenville,Georgia,31648 
Pageton,West Virginia,24871 
Keene,North Dakota,58847 
Dogpatch,San Francisco,94107 
Kiten,Burgas Province,8284 
Manchester,South Dakota,57353 
Fort Bidwell,California,96112 
McElderry Park,Baltimore,21224 
Nordheim,Bas Rhin,67520 
Talcottville,New York,13309 
Princess,Kentucky,41102 
Beverly Glen,Los Angeles,90210 
Brentwood Glen,Los Angeles,90049 
Luri,Haute Corse,20228 
Vignale,Haute Corse,20290 
Clifton,Cape Town,8005 
Toprakkale,Osmaniye,80950 
Rockport,Illinois,62370 
Schooley s Mountain,New Jersey,7853 
Kasba,Kolkata,700042700068700160 
Vrbanja,Croatia,32254 
Bale,Croatia,52111 
Barbariga,Lombardy,25030 
Anzi,Basilicata,85014 
Manns Harbor,North Carolina,27953 
Bennett Springs,Missouri,65536 
Malakhovka,Moscow Oblast,140030 
Sloten,Amsterdam,1066 
Richwoods,Missouri,63071 
Irwin,Missouri,64759 
Kottur,Tamil Nadu,642114 
Badia,South Tyrol,39036 
Westeinde,Drenthe,7991 
Eursinge,Midden Drenthe,9434 
Twin Rocks,Oregon,97136 
Augusta,Sicily,96011 
Brampton Township,Sargent County,North Dakota,58017 
Papenvoort,Drenthe,9447 
Borger,Netherlands,9530 
Sperryville,Virginia,22740 
Florence,Missouri,65329 
Belgrade,Missouri,63622 
Cadet,Missouri,63630 
Tiff,Missouri,63674 
Clearwater,Missouri,63670 
Coffman,Missouri,63670 
Perkiomenville,Pennsylvania,18074 
K K Nagar,Chennai,600078 
Villedieu,Vaucluse,84110 
Mezhdurechensk,Kemerovo Oblast,652870 
Wakenda,Missouri,64687 
Fagus,Missouri,63938 
Harviell,Missouri,63945 
Lowndes,Missouri,63951 
Kansasville,Wisconsin,53139 
Bristow,Virginia,20136 
Belgique,Missouri,63775 
Brazeau,Missouri,63737 
Farrar,Missouri,63746 
Menfro,Missouri,63775 
Millbrook,Illinois,60536 
McGee,Missouri,63763 
Leopold,Missouri,63760 
Urbana,Maryland,21704 
Eugene,Missouri,65032 
Achthoven,South Holland,4128 
Nieuwland,Zederik,4243 
Achterdijk,South Holland,4243 
Tienhoven,South Holland,4235 
Waal,South Holland,2968 
Hani,Turkey,21800 
Lice,Turkey,21700 
Kulp,Turkey,21900 
Cave,Lazio,33 
Bangor,Morbihan,56360 
College Point,Queens,11356 
Weaver,Minnesota,55910 
Deer Harbor,Washington,98243 
Monteverde,Campania,83049 
Wabash Township,Tippecanoe County,Indiana,47906 
Pozo,California,93453 
Gaoyang,Hebei,71500 
Muras,Galicia,27033 
Kakkad,Kannur,670005 
Westport,Oregon,503 
Svensen,Oregon,97103 
Knappa,Oregon,97103 
Wauna,Oregon,97016 
Brownsmead,Oregon,97103 
Dakota Dunes,South Dakota,57049 
Amstetten,Lower Austria,3300 
Nana,Rajasthan,306504 
Gerze,Turkey,57600 
Kirov,Kaluga Oblast,249440 
Haletown,Tennessee,37340 
Climax,Pennsylvania,16242 
Visitacion Valley,San Francisco,94134 
Venables,Eure,27940 
Of,Turkey,61830 
Laufenburg,Aargau,5080 
Canton Township,Stark County,Ohio,44700 
Nargis,Loiret,45210 
Tiruppattur,Vellore,635601635602 
Osorno,Chile,5290000 
Ub,Serbia,14210 
Thalia,Virginia,23452 
Starlight,Indiana,47106 
Dukedom,Kentucky and Tennessee,38226 
Calpella,California,95418 
Poinciana,Florida,3475834759 
Montmagny,Val d Oise,95360 
Sari,Iran,48 
Mamak,Ankara,6 
Kazan,Ankara,6980 
Filbert,West Virginia,24835 
Yukon,West Virginia,24899 
Burning Springs,West Virginia,26139 
Jenkinjones,West Virginia,24848 
Havaco,West Virginia,24841 
Moyock,North Carolina,27958 
Alexandrovsk,Perm Krai,618320618323 
Arverne,Queens,11692 
Alife,Campania,81011 
Bore,Emilia Romagna,43030 
Pestovo,Pestovsky District,Novgorod Oblast,174510174511 
Gajanur,Tamil Nadu,638461 
Petrovac,Serbia,12300 
Ler,Norway,7234 
Shivajinagar,Bangalore,560051 
Bever,Switzerland,7502 
Mahina,French Polynesia,98709 
Arue,French Polynesia,98701 
Hermanville,Mississippi,39086 
Vescovato,Haute Corse,20215 
Pigna,Haute Corse,20220 
Centuri,Haute Corse,20238 
Edremit,Van,65170 
Khotkovo,Moscow Oblast,141370 
Manturovo,Kostroma Oblast,157300 
Tona,Spain,8551 
Holland,Kentucky,42153 
Revel,Haute Garonne,31250 
Saint Aignan,Loir et Cher,41110 
Ingleby,Pennsylvania,16820 
Santa Nella,California,95322 
Thompson Township,Geauga County,Ohio,44086 
Heim,Norway,7206 
Voyvodovo,Vratsa Province,3332 
Budhwar Peth,Pune,4110 
Kemah,Erzincan,244 
Ventress,Louisiana,70783 
Kale,Malatya,4437 
Starks,Illinois,60140 
Crum,West Virginia,25669 
Kota,Karnataka,576221 
Lettsworth,Louisiana,70753 
Lottie,Louisiana,70756 
Lakeland,Louisiana,70752 
Luxor,Pennsylvania,15662 
Castle Rock,Karnataka,581121 
Columbia,New Jersey,7832 
Ledgewood,New Jersey,7852 
Hibernia,New Jersey,7866 
Buttzville,New Jersey,7829 
Lake Hiawatha,New Jersey,7034 
Pine Brook,New Jersey,7058 
Drain,Maine et Loire,49530 
Calcio,Lombardy,24054 
Schlieren,Switzerland,8952 
Carbonia,Sardinia,9013 
Ayolas,Paraguay,4830 
Ghum,West Bengal,734102 
Selma,Switzerland,6545 
Kholuy,Ivanovo Oblast,155633 
Bischheim,Bas Rhin,67800 
Plyos,Ivanovo Oblast,155555 
Trstenik,Serbia,37240 
Edgar Township,Edgar County,Illinois,9223372036854775807 
Curtis,Galicia,1531015379 
Doubs,Doubs,25300 
Hamilton,Baltimore,21214 
Hamilton Township,Lonoke County,Arkansas,72730 
Weimar,California,9573995713 
Dharmapuri,Telangana,505425 
Hernani,Gipuzkoa,20120 
Levski,Pleven Province,5900 
Odell School,North Carolina,28027 
Bhongir,Telangana,508116 
Popovo,Bulgaria,7800 
Gara,Hungary,6522 
Harta,Hungary,6326 
Blatnica,Slovakia,3815 
West Philadelphia Borough,Pennsylvania,19127 
Whitehall Borough,Pennsylvania,19127 
Newlands,Cape Town,7700 
Pagani,Campania,84016 
Mooseheart,Illinois,60539 
Prince Albert,Western Cape,6930 
Olenegorsk,Murmansk Oblast,184530 
Kirovsk,Murmansk Oblast,184250 
Sora,Barcelona,8272 
Puthuppally,Kottayam,686011 
Derbent,Konya,42 
Kulu,Konya,42770 
Koyyalagudem,West Godavari,534312 
Wawa,Pennsylvania,19063 
Devin,Bulgaria,4800 
Troia,Apulia,71029 
Belen,Hatay,31350 
State Road,North Carolina,28676 
Gravdal,Nordland,8372 
Banville,Calvados,14480 
Palo Pinto,Texas,76484 
Gail,Texas,79738 
Tampoi,Johor,81200 
Chevilly,Loiret,45520 
Asha,Russia,456010 
Dhenkanal,India,759001 
Moga,Punjab,142001 
Bolton Landing,New York,12814 
Withrow,Minnesota,55038 
Lye,Indre,36600 
Taillebourg,Charente Maritime,17350 
Midway City,California,92655 
Silverado,California,92676 
Cantonment,Florida,32533 
Croix,Nord,59170 
Kalpa,Himachal Pradesh,172108 
La Madeleine,Nord,59110 
Loos,Nord,59120 
Sagar,Yadgir district,585323 
Surin,Vienne,86250 
La Garde,Var,83130 
West Albany,Minnesota,55041 
Alexandreia,Greece,59300 
Ramberg,Flakstad,8380 
New Vrindaban,West Virginia,26041 
Lote,Norway,6778 
Berge,Teruel,44121 
Irvine,California,92602 
Port,Switzerland,2562 
Lake Park Estates,Dallas,75218 
West Friendship,Maryland,21794 
Montignac,Dordogne,24290 
Bell Canyon,California,91307 
Asola,Lombardy,46041 
Walterswil,Bern,4942 
Janesville,California,96114 
Waynesville,Georgia,31564 
Layton,New Jersey,7826 
Darling,Western Cape,7345 
Tarentaise,Loire,42660 
Sicklerville,New Jersey,8081 
Arcola,Indiana,46704 
Avlonas,Attica,19011 
Wonalancet,New Hampshire,3897 
Aiton,Cluj,407025 
Lampertheim,Bas Rhin,67450 
Milford Mills,Pennsylvania,19335 
Candia Four Corners,New Hampshire,3034 
Silverton,New Jersey,8753 
San Javier,Chile,3660000 
Sopotnica,Macedonia,2304 
Moore,South Carolina,29369 
Sainte Marie du Mont,Manche,50480 
Solero,Piedmont,15029 
Cuylerville,New York,14481 
Wellington,Western Cape,7655 
Cross Keys,New Jersey,8081 
Yizhuang,Beijing,100176 
Coghlan,Eastern Cape,5054 
Newbury Township,Geauga County,Ohio,44065 
Vernouillet,Eure et Loir,28500 
Dahlen,North Dakota,58224 
Chemult,Oregon,97731 
Prezza,Abruzzo,67030 
Penne,Abruzzo,65017 
Buch,Schaffhausen,8263 
Artois,California,95913 
Biot,Alpes Maritimes,6410 
Stockton,Georgia,31649 
Naousa,Imathia,59200 
Lande,Norway,8960 
Milton,Georgia,3000430009 
Johns Creek,Georgia,9223372036854775807 
Kamenka,Kamensky District,Penza Oblast,442240 
Soldano,Liguria,18036 
Chestnut,Illinois,62518 
Runcu,Gorj,217390 
Saticoy,California,93004 
Balinka,Hungary,8055 
Vernon,Eure,27200 
Montville Township,Medina County,Ohio,44256 
Aba,Hungary,8127 
San Cataldo,Sicily,93017 
Adolphus,Kentucky,42120 
Slingerlands,New York,12159 
Venetian Islands,Florida,33139 
Arlington,Arizona,85322 
Circle City,Arizona,85342 
Palmersville,Tennessee,38241 
Husby,Norway,8723 
San Javier,Murcia,30730 
Lago,Calabria,87035 
Old,Hungary,7824 
Lutherville,Maryland,21093 
Arrowbear Lake,California,92382 
Dyer,Nevada,89010 
Comano,Tuscany,54015 
Peachtree Corners,Georgia,9223372036854775807 
Spencer Township,Medina County,Ohio,44275 
Chatham Township,Medina County,Ohio,4425644275 
Litchfield Township,Medina County,Ohio,44253 
Guilford Township,Medina County,Ohio,44273 
Medina Township,Medina County,Ohio,442154425644258 
Germaine,Aisne,2590 
Torralba,Sardinia,7048 
Scilla,Calabria,89058 
Caile,Mississippi,38753 
Philipp,Mississippi,38950 
Summerset,South Dakota,57718 
Vita,Sicily,91010 
Kumbalam,Ernakulam,682506 
Springbok,Northern Cape,8240 
Novi Pazar,Shumen Province,9900 
Zara,Turkey,587 
Straume,Nordland,8475 
Albert,Oklahoma,73001 
Kidangoor,Kottayam,686572 
Rehrersburg,Pennsylvania,19550 
Willies,Nord,59740 
Butler Township,Richland County,Ohio,44822 
Narol,Poland,37 
Korablino,Korablinsky District,Ryazan Oblast,391200391201 
Holtwood,Pennsylvania,17532 
Manpur,Bihar,823003 
Petersburg,Boone County,Kentucky,41080 
Scanno,Abruzzo,67038 
Agness,Oregon,97406 
Straumsnes,Fauske,8215 
Liland,Evenes,8534 
Liland,Sortland,8680 
Ordzhonikidze,Dnipropetrovsk Oblast,53300 
Bogen,Evenes,8533 
Straumen,Nordland,8226 
Tokmak,Ukraine,71700 
Sandnes,Nordland,8450 
Strand,Nordland,8400 
Straumsnes,Narvik,8517 
Tonnes,Norway,8750 
Drag,Norway,8270 
Grimaud,Var,83310 
Carmelo,Uruguay,70100 
Gola Bazar,Bihar,824211 
Shady Valley,Tennessee,37688 
Algoma,Oregon,97601 
Allenport,Huntingdon County,Pennsylvania,17066 
Aller,Asturias,33686 
New Hope,Nicholas County,West Virginia,26261 
Baar,Switzerland,63406342 
Atina,Lazio,3042 
Grado,Asturias,3311933820 
By,Norway,7170 
Llanera,Asturias,33424 
Nava,Asturias,33520 
Navia,Asturias,33710 
Loleta,California,95551 
Ardenheim,Pennsylvania,16652 
Senec,Slovakia,90301 
Knox Park,Dallas,75205 
Sugartown,Louisiana,70662 
Enterprise,Florida,32725 
Columbia Tusculum,Cincinnati,4520845226 
Samo,Calabria,89030 
Wayside,New Jersey,7712 
Lund,Nevada,89317 
Denio,Nevada,89404 
Harran,Norway,7873 
Keller,Washington,99140 
Hirschbach,Lower Austria,3842 
Morinda,India,140101 
St Denis,Maryland,21227 
Rincon Hill,San Francisco,94105 
Boba,Hungary,9542 
Authon,Loir et Cher,41310 
Jolo,West Virginia,24850 
Allegany,Oregon,97407 
Saint Bernard,Ain,1600 
Binde,Norway,7717 
Grand Detour,Illinois,61021 
Sudzha,Kursk Oblast,307800307801307840 
Hopeland,Pennsylvania,17543 
Alvadore,Oregon,97409 
Estaing,Aveyron,12190 
Villeneuve,Aveyron,12260 
Belcastel,Aveyron,12390 
Clair Mel City,Florida,33619 
Beason,Illinois,62512 
Lake Fork,Illinois,62541 
Cornland,Illinois,62519 
Chestervale,Illinois,62656 
University,Orange County,Florida,32816 
Ins,Switzerland,3232 
Vittoria,Sicily,97019 
Semora,North Carolina,27343 
Burton Township,Geauga County,Ohio,44021 
Simplon,Valais,3907 
Marino,Lazio,47 
Erlach,Switzerland,3235 
Geyserville,California,95441 
Napier,Western Cape,7270 
Alangudi,Pudukkottai,622301 
Alipur,Delhi,110036 
Amarpur,Tripura,799101 
Koti,Hyderabad,500095 
Ashoknagar,North 24 Parganas,743222743272 
Ashta,Madhya Pradesh,466116 
Atul,Gujarat,396020 
Ayyampettai,Kancheepuram,631601 
Baikunthpur,Koriya,497335 
Balapur,Akola district,444302 
Balarampur,Purulia,723143 
Banki,Odisha,754008 
Baragaon,Jhansi,284121 
Barhi,Hazaribagh,825405 
Bari,India,328021 
Belonia,India,799153 
Bhadra,Rajasthan,335501 
Bhadreswar,Hooghly,712221 
Ranipur,Uttarakhand,249403 
Bhikhi,Punjab,151504 
Meadows of Dan,Virginia,24120 
Bhuli,India,828104 
Bidasar,Churu,331501 
Bissau,Rajasthan,331027 
Brahmapuri,India,441206 
Chandpur,Bijnor,246725 
Chaupal,Himachal Pradesh,171211 
Chhaya,India,360578 
Chikhli,Maharashtra,443201 
Chintamani,Karnataka,563125 
Doraha,Ludhiana,141421 
Deoli,Delhi,110062 
Deoli,Maharashtra,442101 
Deoria,Uttar Pradesh,274001 
Dharur,Beed,431124 
Dusi,Tamil Nadu,631702 
Erich,Uttar Pradesh,284302 
Fatehpur,Barabanki,225305 
Gandhigram,Tamil Nadu,624302 
Gandhinagar,Vellore,632006 
Gangapur,Bhilwara,311801 
Ganeshpur,Punjab,146106 
Gangavati,Karnataka,583227 
Gangapur,Sawai Madhopur,322201322202 
Krasnokamensk,Zabaykalsky Krai,9223372036854775807 
Lor,Aisne,2190 
Hilltop,Columbus,Ohio,9223372036854775807 
